boothFees-int[][],canDropScene-int[],canMint-int,desc-string,givenSkillId-int,icon-string,id-int,name-string,onChainDelay-int,quality-int[],resourceInstructions-int[],sellable-bool,subType-int,talentId-int[],tokenTaskLevel-int[],tokenTaskRefreshType-int,type-int,useLv-int,userType-int
"793,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Used to calm your pet, allowing it to produce in peace",0,item-icon-454,454, 철 브러시,1440,"1,2",196,1,0,1,999,0,1,2,1
"794,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Used to calm your pet, allowing it to produce in peace",0,item-icon-455,455, 크리스탈 브러시,1440,"1,2,3",200,1,0,1,999,0,1,3,1
"795,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Used to calm your pet, allowing it to produce in peace",0,item-icon-456,456, 황금 브러시,1440,"1,2,3,4",206,1,0,1,999,0,1,4,1
"796,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Used to calm your pet, allowing it to produce in peace",0,item-icon-457,457, 다이아몬드 브러시,1440,"1,2,3,4,5",214,1,0,1,999,0,1,5,1
"797,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Used to calm your pet, allowing it to produce in peace",0,item-icon-458,458, 스타라이트 브러시,1440,"1,2,3,4,5",229,1,0,1,999,0,1,6,1
-,"1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Restores Energy +30",0,item-icon-459,459, 에너지 회복 물약,0,1,,0,0,3,999,0,3,4,1
-,"1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Restores Energy +37",0,item-icon-460,460, 에너지 회복 물약,0,1,,0,0,3,999,0,3,5,1
-,"1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Restores Energy +45",0,item-icon-461,461, 에너지 회복 물약,0,1,,0,0,3,999,0,3,6,1
"793,1","1,3,4",1,"Killing monsters of the same level may result in obtaining this item.
It can be used to craft equipment or items.
-------
Only obtained on Flower Peak",0,item-icon-462,462, 청동 파편,0,1,,1,0,2,999,1,4,2,1
"794,1","1,3,4",1,"Killing monsters of the same level may result in obtaining this item.
It can be used to craft equipment or items.
-------
Only obtained on Flower Peak",0,item-icon-463,463, 로드 팽,0,1,,1,0,2,999,1,4,3,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
#01 Floating Realm Lottery Ticket",0,item-icon-464,464, #01 부유하는 현실 복권 티켓,0,1,,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
#01 Flower Peak Lottery Ticket",0,item-icon-465,465, #01 꽃 봉우리 복권 티켓,0,1,,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
#01 Open World Lottery Ticket",0,item-icon-466,466, #01 오픈 월드 복권 티켓,0,1,,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Floating Realm Admission Ticket",0,item-icon-467,467, 부유하는 현실 입장 티켓,0,1,473,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Flower Peak Admission Ticket",0,item-icon-468,468, 꽃 봉우리 입장 티켓,0,1,473,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,Broken Floating Realm Admission Ticket can be used to exchange for a complete Floating Realm Admission Ticket,0,item-icon-469,469, 파괴된 던전 입장 티켓,0,1,,1,0,2,999,0,4,0,1
"792,1","1,3,4",1,Broken Flower Peak Admission Ticketcan be used to exchange for a complete Flower Peak Admission Ticket,0,item-icon-470,470,깨진 꽃 봉우리 입장권,0,1,,1,0,2,999,0,4,0,1
"795,1",4,1,"There is a chance to obtain when synthesizing equipment.
Fashionable appearance without attributes
-------
Suggest wearing as fashion",0,item-icon-471,471, 갱 코어 헤어,0,5,,1,0,2,999,0,1,4,1
"795,1",4,1,"There is a chance to obtain when synthesizing equipment.
Fashionable appearance without attributes
-------
Suggest wearing as fashion",0,item-icon-472,472, 갱 코어 상의,0,5,,1,0,2,999,0,1,4,1
"795,1",4,1,"There is a chance to obtain when synthesizing equipment.
Fashionable appearance without attributes
-------
Suggest wearing as fashion",0,item-icon-473,473, 갱 코어 장갑,0,5,,1,0,2,999,0,1,4,1
"795,1",4,1,"There is a chance to obtain when synthesizing equipment.
Fashionable appearance without attributes
-------
Suggest wearing as fashion",0,item-icon-474,474, 갱 코어 바지,0,5,,1,0,2,999,0,1,4,1
"795,1",4,1,"There is a chance to obtain when synthesizing equipment.
Fashionable appearance without attributes
-------
Suggest wearing as fashion",0,item-icon-475,475, 갱 코어 신발,0,5,,1,0,2,999,0,1,4,1
"795,1",0,1,LUAG Future(100) is pegged at a 1:100 ratio to the LUAG Token,0,item-icon-478,478, LUAG 퓨처(100),7200,1,,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1,"Appearing in Floating Realm, Appearing in Flower Peak.
It can be used to craft equipment or items.
-------
It can be used to craft Energy Potion.",0,item-icon-479,479, 빈 병,0,1,,1,0,"1,2,3",999,0,4,0,1
"792,1","1,3,4",1,"Appearing in Floating Realm, Appearing in Flower Peak.
It can be used to craft equipment or items.
-------
It can be used to exchange LUAG Future(100).",0,item-icon-480,480, LUAG 퓨처(N),0,1,,1,0,"1,2,3",999,0,4,0,1
"792,1","1,3,4",1,It can be use to exchange LUAG Future(100),0,item-icon-481,481, LUAG 스타,0,1,,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Made from various materials and containing strong energy fluctuations, it can be reprocessed into various props",0,item-icon-482,482, Lv 1 에너지 슬라임,0,1,416,1,0,3,"1,0",0,4,1,1
-,"1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Made from various materials and containing strong energy fluctuations, it can be reprocessed into various props",0,item-icon-483,483, Lv 2 에너지 슬라임,0,1,417,1,0,3,2,0,4,2,1
-,"1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Made from various materials and containing strong energy fluctuations, it can be reprocessed into various props",0,item-icon-484,484, Lv 3 에너지 슬라임,0,1,418,1,0,3,3,0,4,3,1
-,"1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Made from various materials and containing strong energy fluctuations, it can be reprocessed into various props",0,item-icon-485,485, Lv 4 에너지 슬라임,0,1,419,1,0,3,4,0,4,4,1
-,"1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Made from various materials and containing strong energy fluctuations, it can be reprocessed into various props",0,item-icon-486,486, Lv 5 에너지 슬라임,0,1,420,1,0,3,5,0,4,5,1
-,"1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Made from various materials and containing strong energy fluctuations, it can be reprocessed into various props",0,item-icon-487,487, Lv 6 에너지 슬라임,0,1,421,1,0,3,6,0,4,6,1
-,"1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Made from various materials and containing strong energy fluctuations, it can be reprocessed into various props",0,item-icon-488,488, Lv 7 에너지 슬라임,0,1,422,1,0,3,7,0,4,7,1
-,"1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Made from various materials and containing strong energy fluctuations, it can be reprocessed into various props",0,item-icon-489,489, Lv 8 에너지 슬라임,0,1,423,1,0,3,8,0,4,8,1
-,"1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Made from various materials and containing strong energy fluctuations, it can be reprocessed into various props",0,item-icon-490,490, Lv 9 에너지 슬라임,0,1,424,1,0,3,9,0,4,9,1
"798,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
A rare and resilient material forged in the heart of volcanic eruptions.",0,item-icon-491,491, 화암비늘,0,1,23,1,0,2,7,1,4,7,1
"798,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
A sparkling potion that grants temporary boosts to agility and speed.",0,item-icon-492,492, 화려한 병,0,1,22,1,0,2,7,1,4,7,1
"798,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
A colossal stone eye that radiates ancient power, capable of revealing hidden secrets.",0,item-icon-493,493, 거대한 바위 눈,0,1,24,1,0,2,7,1,4,7,1
"798,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
A rare and vibrant blossom, emanating a fiery glow, found in volcanic regions.",0,item-icon-494,494, 용암 꽃,0,1,43,1,0,3,7,1,4,7,1
"798,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
Fuel for warmth and cooking, essential for survival in the wilderness.",0,item-icon-495,495, 불나무,0,1,63,1,0,3,7,1,4,7,1
"798,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
The word count for each description is within the specified limit of 20 words.",0,item-icon-496,496, 용암,0,1,81,1,0,3,7,1,4,7,1
"798,1","1,3,4",1,"You can obtain this type of material through planting.
It can be used to craft equipment or items.
-------
A vibrant flower that radiates warmth and beauty, symbolizing passion and vitality.",0,item-icon-497,497, 불타는 붉은 국화,0,1,105,1,0,1,7,1,4,7,1
"798,1","1,3,4",1,"You can obtain this type of material through planting.
It can be used to craft equipment or items.
-------
The translation provided above is based on the assumption that ""Heard of Fire"" refers to the name of the game or a specific concept within the game. If it has a different meaning, please let me know so that I can adjust the translations accordingly.",0,item-icon-498,498, 불의 소리,0,1,106,1,0,1,7,1,4,7,1
"798,1","1,3,4",1,"You can obtain this type of material through planting.
It can be used to craft equipment or items.
-------
A fiery pumpkin that unleashes scorching flames upon enemies, causing widespread damage.",0,item-icon-499,499, 뜨거운 호박,0,1,107,1,0,1,7,1,4,7,1
"798,1","1,3,4",1,"You can obtain this type of material through breeding.
It can be used to craft equipment or items.
-------
A massive stone imbued with ancient power, capable of shaping the very earth.",0,item-icon-500,500, 거대한 돌,0,1,134,1,0,1,7,1,4,7,1
"798,1","1,3,4",1,"You can obtain this type of material through breeding.
It can be used to craft equipment or items.
-------
Sparkling particles that shimmer and dance, casting a mesmerizing glow wherever they go.",0,item-icon-501,501, 화려한 먼지,0,1,132,1,0,1,7,1,4,7,1
"798,1","1,3,4",1,"You can obtain this type of material through breeding.
It can be used to craft equipment or items.
-------
A powerful stone that harnesses the fiery essence, capable of unleashing devastating flames.",0,item-icon-502,502, 불돌,0,1,133,1,0,1,7,1,4,7,1
"799,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
These vibrant footwear enhances a farmer's agility and speed, perfect for tending crops and navigating the fields.",0,item-icon-503,503, 노란 줄무늬 발,0,1,25,1,0,2,8,1,4,8,1
"799,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
Exquisite accessories crafted from the scales of mighty dragons, enhancing the wearer's power.",0,item-icon-504,504, 용 보석,0,1,27,1,0,2,8,1,4,8,1
"799,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
A mystical orb that grants enhanced vision, allowing you to spot hidden treasures and secrets.",0,item-icon-505,505, 독수리 눈알,0,1,26,1,0,2,8,1,4,8,1
