canDropScene-int[],canMint-int,desc-string,givenSkillId-int,icon-string,id-int,name-string,quality-int[],subType-int,talentId-int[],tokenTaskLevel-int[],tokenTaskRefreshType-int,type-int,useLv-int,userType-int
"1,3,4",1,"Giết quái vật cùng cấp có thể nhận được mục này.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Khá nhỏ, không thể sử dụng trực tiếp, nhưng nên dùng làm vật liệu chế tạo
",0,item-icon-373,373,"Cây Đũa Nhỏ 
",1,0,2,6,1,4,6,1
"1,3,4",1,"Thu thập vật liệu cùng cấp có thể dẫn đến việc nhận thêm hạt giống.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Một bông hoa bồ công anh vàng, thật hiếm
",0,item-icon-374,374,"Bồ Công Anh Vàng 
",1,0,3,4,1,4,4,1
"1,3,4",1,"Thu thập vật liệu cùng cấp có thể dẫn đến việc nhận thêm hạt giống.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Một bông hoa xương rồng
",0,item-icon-375,375,"Hoa Xương Rồng 
",1,0,3,4,1,4,4,1
"1,3,4",1,"Thu thập vật liệu cùng cấp có thể dẫn đến việc nhận thêm hạt giống.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Hòn đá này chắc chắn là một diễn viên tốt
",0,item-icon-376,376,"Racso 
",1,0,3,4,1,4,4,1
"1,3,4",1,"Thu thập vật liệu cùng cấp có thể dẫn đến việc nhận thêm hạt giống.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Trông sắc nhọn, hãy cẩn thận không cắt vào mình
",0,item-icon-377,377,"Kim Cương Sợi 
",1,0,3,5,1,4,5,1
"1,3,4",1,"Thu thập vật liệu cùng cấp có thể dẫn đến việc nhận thêm hạt giống.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Nhẹ nhàng gõ nhẹ có thể tạo ra âm thanh dễ chịu",0,item-icon-378,378,"Kim Cương Hình Ghi Chú 
",1,0,3,5,1,4,5,1
"1,3,4",1,"Thu thập các vật liệu cùng cấp có thể dẫn đến việc thu được hạt giống bổ sung.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Một mảnh đá rất dễ thương
",0,item-icon-379,379,"Kim Cương Hình Gấu 
",1,0,3,5,1,4,5,1
"1,3,4",1,"Thu thập các vật liệu cùng cấp có thể dẫn đến việc thu được hạt giống bổ sung.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Nhìn này, bông hoa nhỏ này trông giống như một nàng tiên
",0,item-icon-380,380,"Hoa Tiên 
",1,0,3,6,1,4,6,1
"1,3,4",1,"Thu thập các vật liệu cùng cấp có thể dẫn đến việc thu được hạt giống bổ sung.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Khi tôi còn nhỏ, tôi từng ước muốn bắt những ngôi sao trong một cái lọ, vậy liệu đây có thể làm cho ước mơ của tôi thành hiện thực không?
",0,item-icon-381,381,"Ngôi Sao Đóng Hộp 
",1,0,3,6,1,4,6,1
"1,3,4",1,"Thu thập các vật liệu cùng cấp có thể dẫn đến việc thu được hạt giống bổ sung.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Một viên đá đẹp như một tàu sao từ không gian bên ngoài
",0,item-icon-382,382,"Thiên Thạch 
",1,0,3,6,1,4,6,1
"1,3,4",1,"Bạn có thể thu được loại vật liệu này thông qua việc trồng trọt.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Một trong những loại thực phẩm cơ bản phổ biến nhất trên thế giới
",0,item-icon-383,383,"Lúa Mì 
",1,0,1,4,1,4,4,1
"1,3,4",1,"Bạn có thể thu được loại vật liệu này thông qua việc trồng trọt.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Tôi nhớ có một trò chơi mà thứ này bắn đạn
",0,item-icon-384,384,"Đậu Hà Lan 
",1,0,1,4,1,4,4,1
"1,3,4",1,"Bạn có thể thu được loại vật liệu này thông qua việc trồng trọt.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Ngay cả qua màn hình, tôi cũng có thể ngửi thấy hương thơm
",0,item-icon-385,385,"Tỏi 
",1,0,1,4,1,4,4,1
"1,3,4",1,"Bạn có thể thu được loại vật liệu này thông qua việc trồng trọt.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Một số người chiên nhân của bông hoa này như một món ăn nhẹ, rất ngon
",0,item-icon-386,386,"Hoa Hướng Dương 
",1,0,1,5,1,4,5,1
"1,3,4",1,"Bạn có thể thu được loại vật liệu này thông qua việc trồng trọt.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Thứ này phù hợp hơn với một vườn nho
",0,item-icon-387,387,"Nho 
",1,0,1,5,1,4,5,1
"1,3,4",1,"Bạn có thể thu được loại vật liệu này thông qua việc trồng trọt.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Một trong những loại thực phẩm cơ bản phổ biến nhất trên thế giới
",0,item-icon-388,388,"Khoai Tây 
",1,0,1,5,1,4,5,1
"1,3,4",1,"Bạn có thể thu được loại vật liệu này thông qua việc trồng trọt.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Bị kinh ngạc
",0,item-icon-389,389,"Chomper 
",1,0,1,6,1,4,6,1
"1,3,4",1,"Bạn có thể thu được loại vật liệu này thông qua việc trồng trọt.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Trông giống như một cái kèn
",0,item-icon-390,390,"Hoa Bìm Bìm 
",1,0,1,6,1,4,6,1
"1,3,4",1,"Bạn có thể thu được loại vật liệu này thông qua việc trồng trọt.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Một củ sắn
",0,item-icon-391,391,"Cassava 
",1,0,1,6,1,4,6,1
"1,3,4",1,"Bạn có thể thu được loại vật liệu này thông qua việc chăn nuôi.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Trong một trò chơi nhất định, thứ này có thể thúc đẩy sự phát triển cây trồng, nhưng dường như không phải ở đây
",0,item-icon-392,392,"Bột Xương 
",1,0,1,4,1,4,4,1
"1,3,4",1,"Bạn có thể thu được loại vật liệu này thông qua việc chăn nuôi.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Rất linh hoạt, có thể nhồi thành dây hoặc sợi
",0,item-icon-393,393,"Cây Lành 
",1,0,1,4,1,4,4,1
"1,3,4",1,"Bạn có thể thu được loại vật liệu này thông qua việc chăn nuôi.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Một chiếc lá to lớn
",0,item-icon-394,394,"Lá Cam 
",1,0,1,4,1,4,4,1
"1,3,4",1,"Bạn có thể thu được loại vật liệu này thông qua việc chăn nuôi.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Đừng sợ hình dạng của nó, thứ này ngon như bất kỳ loại gia vị nào trên thế giới
",0,item-icon-395,395,Gia vị đen,1,0,1,5,1,4,5,1
"1,3,4",1,"Bạn có thể thu được loại vật liệu này thông qua việc chăn nuôi.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Nó tỏa ra một ánh sáng mờ nhạt
",0,item-icon-396,396," Bột xương sáng
",1,0,1,5,1,4,5,1
"1,3,4",1,"Bạn có thể thu được loại vật liệu này thông qua việc chăn nuôi.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Này, bạn có thích chơi trò ném bóng tuyết không?
",0,item-icon-397,397," Bóng tuyết của tiên
",1,0,1,5,1,4,5,1
"1,3,4",1,"Bạn có thể thu được loại vật liệu này thông qua việc chăn nuôi.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Vảy rụng từ mai rùa, thật đẹp",0,item-icon-398,398," Vảy vỏ
",1,0,1,6,1,4,6,1
"1,3,4",1,"Bạn có thể thu được loại vật liệu này thông qua việc lai tạo.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Mũi tên tinh tế
",0,item-icon-399,399," Mũi tên tinh luyện
",1,0,1,6,1,4,6,1
"1,3,4",1,"Bạn có thể thu được loại vật liệu này thông qua việc lai tạo.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Ấm áp và dễ chịu, chắc chắn sẽ làm ra những bộ quần áo tốt!
",0,item-icon-400,400," Lông thú tuyết thỏ
",1,0,1,6,1,4,6,1
"1,3,4",1,"Bạn có thể thu được vật phẩm này thông qua tổng hợp.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Tinh chất Chiến đấu, hữu ích để tổng hợp các trang bị khác nhau
",0,item-icon-401,401," Tinh chất chiến đấu cấp 4
",1,0,2,4,1,4,4,1
"1,3,4",1,"Bạn có thể thu được vật phẩm này thông qua tổng hợp.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Tinh chất Chiến đấu, hữu ích để tổng hợp các trang bị khác nhau
",0,item-icon-402,402," Tinh chất chiến đấu cấp 5
",1,0,2,5,1,4,5,1
"1,3,4",1,"Bạn có thể thu được vật phẩm này thông qua tổng hợp.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Tinh chất Chiến đấu, hữu ích để tổng hợp các trang bị khác nhau
",0,item-icon-403,403," Tinh chất chiến đấu cấp 6
",1,0,2,6,1,4,6,1
"1,3,4",1,"Bạn có thể thu được vật phẩm này thông qua tổng hợp.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Tinh chất Thu thập, hữu ích để tổng hợp các trang bị khác nhau
",0,item-icon-404,404," Tinh chất thu thập cấp 4
",1,0,3,4,1,4,4,1
"1,3,4",1,"Bạn có thể thu được vật phẩm này thông qua tổng hợp.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Tinh chất Thu thập, hữu ích để tổng hợp các trang bị khác nhau
",0,item-icon-405,405," Tinh chất thu thập cấp 5
",1,0,3,5,1,4,5,1
"1,3,4",1,"Bạn có thể thu được vật phẩm này thông qua tổng hợp.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Tinh chất Thu thập, hữu ích để tổng hợp các trang bị khác nhau
",0,item-icon-406,406," Tinh chất thu thập cấp 6
",1,0,3,6,1,4,6,1
"1,3,4",1,"Bạn có thể thu được vật phẩm này thông qua tổng hợp.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Tinh chất Trồng trọt Nông nghiệp, hữu ích để tổng hợp các trang bị khác nhau
",0,item-icon-407,407," Tinh chất trồng trọt nông nghiệp cấp 4
",1,0,1,4,1,4,4,1
"1,3,4",1,"Bạn có thể thu được vật phẩm này thông qua tổng hợp.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Tinh chất Trồng trọt Nông nghiệp, hữu ích để tổng hợp các trang bị khác nhau
",0,item-icon-408,408," Tinh chất trồng trọt nông nghiệp cấp 5
",1,0,1,5,1,4,5,1
"1,3,4",1,"Bạn có thể thu được vật phẩm này thông qua tổng hợp.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Tinh chất Trồng trọt Nông nghiệp, hữu ích để tổng hợp các trang bị khác nhau
",0,item-icon-409,409," Tinh chất trồng trọt nông nghiệp cấp 6
",1,0,1,6,1,4,6,1
"1,3,4",1,"Bạn có thể thu được vật phẩm này thông qua tổng hợp.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Tinh chất Chăn nuôi Nông nghiệp, hữu ích để tổng hợp các trang bị khác nhau
",0,item-icon-410,410," Tinh chất chăn nuôi nông nghiệp cấp 4
",1,0,1,4,1,4,4,1
"1,3,4",1,"Bạn có thể thu được vật phẩm này thông qua tổng hợp.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Tinh chất Chăn nuôi Nông nghiệp, hữu ích để tổng hợp các trang bị khác nhau
",0,item-icon-411,411," Tinh chất chăn nuôi nông nghiệp cấp 5
",1,0,1,5,1,4,5,1
"1,3,4",1,"Bạn có thể thu được vật phẩm này thông qua tổng hợp.
Nó có thể được sử dụng để chế tạo trang bị hoặc vật phẩm.
-------
Tinh chất Chăn nuôi Nông nghiệp, hữu ích để tổng hợp các trang bị khác nhau
",0,item-icon-412,412," Tinh chất chăn nuôi nông nghiệp cấp 6
",1,0,1,6,1,4,6,1
"1,3,4",1,"Thu thập vật liệu cùng cấp có thể dẫn đến hạt giống bổ sung, giết quái vật cùng cấp có thể dẫn đến việc thu được vật phẩm này.
Sử dụng nó có thể kích hoạt hiệu ứng đặc biệt.
-------
Hạt giống để trồng lúa mì
",97,item-icon-413,413," Hạt lúa mì
",1,0,1,4,1,3,4,1
"1,3,4",1,"Thu thập vật liệu cùng cấp có thể dẫn đến hạt giống bổ sung, giết quái vật cùng cấp có thể dẫn đến việc thu được vật phẩm này.
Sử dụng nó có thể kích hoạt hiệu ứng đặc biệt.
-------
Hạt giống để trồng đậu
",97,item-icon-414,414," Hạt đậu
",1,0,1,4,1,3,4,1
