boothFees-int[][],canDropScene-int[],canMint-int,desc-string,givenSkillId-int,icon-string,id-int,name-string,onChainDelay-int,quality-int[],resourceInstructions-int[],sellable-bool,subType-int,talentId-int[],tokenTaskLevel-int[],tokenTaskRefreshType-int,type-int,useLv-int,userType-int
"792,1","1,3,4",1,Broken Flower Peak Admission Ticketcan be used to exchange for a complete Flower Peak Admission Ticket,0,item-icon-470,470,Broken Flower Peak Admission Ticket,0,1,,1,0,2,999,0,4,0,1
"795,1",4,1,"There is a chance to obtain when synthesizing equipment.
Fashionable appearance without attributes
-------
Suggest wearing as fashion",0,item-icon-471,471,Gang Core Hair,0,5,,1,0,2,999,0,1,4,1
"795,1",4,1,"There is a chance to obtain when synthesizing equipment.
Fashionable appearance without attributes
-------
Suggest wearing as fashion",0,item-icon-472,472,Gang Core Top,0,5,,1,0,2,999,0,1,4,1
"795,1",4,1,"There is a chance to obtain when synthesizing equipment.
Fashionable appearance without attributes
-------
Suggest wearing as fashion",0,item-icon-473,473,Gang Core Gloves,0,5,,1,0,2,999,0,1,4,1
"795,1",4,1,"There is a chance to obtain when synthesizing equipment.
Fashionable appearance without attributes
-------
Suggest wearing as fashion",0,item-icon-474,474,Gang Core Pants,0,5,,1,0,2,999,0,1,4,1
"795,1",4,1,"There is a chance to obtain when synthesizing equipment.
Fashionable appearance without attributes
-------
Suggest wearing as fashion",0,item-icon-475,475,Gang Core Shoes,0,5,,1,0,2,999,0,1,4,1
"795,1",0,1,LUAG Future(100) is pegged at a 1:100 ratio to the LUAG Token,0,item-icon-478,478,LUAG Future(100),7200,1,,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1,"Appearing in Floating Realm, Appearing in Flower Peak.
It can be used to craft equipment or items.
-------
It can be used to craft Energy Potion.",0,item-icon-479,479,Empty Bottle,0,1,,1,0,"1,2,3",999,0,4,0,1
"792,1","1,3,4",1,"Appearing in Floating Realm, Appearing in Flower Peak.
It can be used to craft equipment or items.
-------
It can be used to exchange LUAG Future(100).",0,item-icon-480,480,LUAG Future(N),0,1,,1,0,"1,2,3",999,0,4,0,1
"792,1","1,3,4",1,It can be use to exchange LUAG Future(100),0,item-icon-481,481,LUAG Star,0,1,,1,0,"1,2,3",999,0,4,0,1
-,"1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Made from various materials and containing strong energy fluctuations, it can be reprocessed into various props",0,item-icon-482,482,Lv 1 Energy Slime,0,1,416,1,0,3,"1,0",0,4,1,1
-,"1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Made from various materials and containing strong energy fluctuations, it can be reprocessed into various props",0,item-icon-483,483,Lv 2 Energy Slime,0,1,417,1,0,3,2,0,4,2,1
-,"1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Made from various materials and containing strong energy fluctuations, it can be reprocessed into various props",0,item-icon-484,484,Lv 3 Energy Slime,0,1,418,1,0,3,3,0,4,3,1
-,"1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Made from various materials and containing strong energy fluctuations, it can be reprocessed into various props",0,item-icon-485,485,Lv 4 Energy Slime,0,1,419,1,0,3,4,0,4,4,1
-,"1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Made from various materials and containing strong energy fluctuations, it can be reprocessed into various props",0,item-icon-486,486,Lv 5 Energy Slime,0,1,420,1,0,3,5,0,4,5,1
-,"1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Made from various materials and containing strong energy fluctuations, it can be reprocessed into various props",0,item-icon-487,487,Lv 6 Energy Slime,0,1,421,1,0,3,6,0,4,6,1
-,"1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Made from various materials and containing strong energy fluctuations, it can be reprocessed into various props",0,item-icon-488,488,Lv 7 Energy Slime,0,1,422,1,0,3,7,0,4,7,1
-,"1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Made from various materials and containing strong energy fluctuations, it can be reprocessed into various props",0,item-icon-489,489,Lv 8 Energy Slime,0,1,423,1,0,3,8,0,4,8,1
-,"1,3,4",1,"You can obtain this item through synthesis.
It can be used to craft equipment or items.
-------
Made from various materials and containing strong energy fluctuations, it can be reprocessed into various props",0,item-icon-490,490,Lv 9 Energy Slime,0,1,424,1,0,3,9,0,4,9,1
"798,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
A rare and resilient material forged in the heart of volcanic eruptions.",0,item-icon-491,491,Fire-Rock-Scale,0,1,23,1,0,2,7,1,4,7,1
"798,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
A sparkling potion that grants temporary boosts to agility and speed.",0,item-icon-492,492,Dazzling Bottle,0,1,22,1,0,2,7,1,4,7,1
"798,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
A colossal stone eye that radiates ancient power, capable of revealing hidden secrets.",0,item-icon-493,493,Giant Rock Eye,0,1,24,1,0,2,7,1,4,7,1
"798,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
A rare and vibrant blossom, emanating a fiery glow, found in volcanic regions.",0,item-icon-494,494,Lava Flower,0,1,43,1,0,3,7,1,4,7,1
"798,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
Fuel for warmth and cooking, essential for survival in the wilderness.",0,item-icon-495,495,Fire Wood,0,1,63,1,0,3,7,1,4,7,1
"798,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
The word count for each description is within the specified limit of 20 words.",0,item-icon-496,496,Lava,0,1,81,1,0,3,7,1,4,7,1
"798,1","1,3,4",1,"You can obtain this type of material through planting.
It can be used to craft equipment or items.
-------
A vibrant flower that radiates warmth and beauty, symbolizing passion and vitality.",0,item-icon-497,497,Fiery Red Chrysanthemum,0,1,105,1,0,1,7,1,4,7,1
"798,1","1,3,4",1,"You can obtain this type of material through planting.
It can be used to craft equipment or items.
-------
The translation provided above is based on the assumption that ""Heard of Fire"" refers to the name of the game or a specific concept within the game. If it has a different meaning, please let me know so that I can adjust the translations accordingly.",0,item-icon-498,498,Heard of Fire,0,1,106,1,0,1,7,1,4,7,1
"798,1","1,3,4",1,"You can obtain this type of material through planting.
It can be used to craft equipment or items.
-------
A fiery pumpkin that unleashes scorching flames upon enemies, causing widespread damage.",0,item-icon-499,499,Hot Pumpkin,0,1,107,1,0,1,7,1,4,7,1
"798,1","1,3,4",1,"You can obtain this type of material through breeding.
It can be used to craft equipment or items.
-------
A massive stone imbued with ancient power, capable of shaping the very earth.",0,item-icon-500,500,Giant Stone,0,1,134,1,0,1,7,1,4,7,1
"798,1","1,3,4",1,"You can obtain this type of material through breeding.
It can be used to craft equipment or items.
-------
Sparkling particles that shimmer and dance, casting a mesmerizing glow wherever they go.",0,item-icon-501,501,Dazzling Dust,0,1,132,1,0,1,7,1,4,7,1
"798,1","1,3,4",1,"You can obtain this type of material through breeding.
It can be used to craft equipment or items.
-------
A powerful stone that harnesses the fiery essence, capable of unleashing devastating flames.",0,item-icon-502,502,Fire Stone,0,1,133,1,0,1,7,1,4,7,1
"799,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
These vibrant footwear enhances a farmer's agility and speed, perfect for tending crops and navigating the fields.",0,item-icon-503,503,Yellow-Striped Feet,0,1,25,1,0,2,8,1,4,8,1
"799,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
Exquisite accessories crafted from the scales of mighty dragons, enhancing the wearer's power.",0,item-icon-504,504,Dragon Jewelry,0,1,27,1,0,2,8,1,4,8,1
"799,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
A mystical orb that grants enhanced vision, allowing you to spot hidden treasures and secrets.",0,item-icon-505,505,Eagle Eye Ball,0,1,26,1,0,2,8,1,4,8,1
"799,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
A lightweight and flexible material that enhances agility and movement.",0,item-icon-506,506,Hollow Fiber,0,1,45,1,0,3,8,1,4,8,1
"799,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
Lightweight and sturdy, this wood is perfect for crafting bows and arrows.",0,item-icon-507,507,Hollow Wood,0,1,65,1,0,3,8,1,4,8,1
"799,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
A mysterious stone with an empty core, radiating ancient energy.",0,item-icon-508,508,Hollow Stone,0,1,83,1,0,3,8,1,4,8,1
"799,1","1,3,4",1,"You can obtain this type of material through planting.
It can be used to craft equipment or items.
-------
A delicate leaf imbued with mysterious energy, capable of enhancing magical abilities.",0,item-icon-509,509,Hollow Leaf,0,1,108,1,0,1,8,1,4,8,1
"799,1","1,3,4",1,"You can obtain this type of material through planting.
It can be used to craft equipment or items.
-------
A mysterious fruit with an empty core, said to possess hidden powers.",0,item-icon-510,510,Hollow Fruit,0,1,109,1,0,1,8,1,4,8,1
"799,1","1,3,4",1,"You can obtain this type of material through planting.
It can be used to craft equipment or items.
-------
A delicate blossom with a hollow center, radiating a soothing aura.",0,item-icon-511,511,Hollow Flower,0,1,110,1,0,1,8,1,4,8,1
"799,1","1,3,4",1,"You can obtain this type of material through breeding.
It can be used to craft equipment or items.
-------
A rare and precious egg, hatched by majestic eagles.",0,item-icon-512,512,Eagle Egg,0,1,136,1,0,1,8,1,4,8,1
"799,1","1,3,4",1,"You can obtain this type of material through breeding.
It can be used to craft equipment or items.
-------
A rare and powerful gemstone, said to hold the essence of dragons.",0,item-icon-513,513,Dragon Tear,0,1,137,1,0,1,8,1,4,8,1
"799,1","1,3,4",1,"You can obtain this type of material through breeding.
It can be used to craft equipment or items.
-------
A potent potion that induces uncontrollable laughter, causing enemies to lose focus and stumble.",0,item-icon-514,514,Yellow-Striped Vomit,0,1,135,1,0,1,8,1,4,8,1
"800,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
A powerful essence that fuels magical abilities and enhances spiritual energy.",0,item-icon-515,515,Spirit Core,0,1,28,1,0,2,9,1,4,9,1
"800,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
A powerful artifact that enhances the abilities of statues.",0,item-icon-516,516,Statue Core,0,1,29,1,0,2,9,1,4,9,1
"800,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
A powerful weapon with a spiked core, capable of piercing through enemy defenses.",0,item-icon-517,517,Spike Core,0,1,30,1,0,2,9,1,4,9,1
"800,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
A sturdy material woven from bronze threads, providing enhanced durability and protection.",0,item-icon-518,518,Bronze fibre,0,1,47,1,0,3,9,1,4,9,1
"800,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
A sturdy material with a warm, rustic charm, perfect for crafting durable weapons and tools.",0,item-icon-519,519,Bronze Wood,0,1,67,1,0,3,9,1,4,9,1
"800,1","1,3,4",1,"Appearing in Ancient Domain.
It can be used to craft equipment or items.
-------
A sturdy stone with a bronze hue, perfect for crafting and construction.",0,item-icon-520,520,Bronze Stone,0,1,85,1,0,3,9,1,4,9,1
"800,1","1,3,4",1,"You can obtain this type of material through planting.
It can be used to craft equipment or items.
-------
A rare fruit that enhances the smelting process, increasing the quality of crafted items.",0,item-icon-521,521,Smelting Fruit,0,1,111,1,0,1,9,1,4,9,1
"800,1","1,3,4",1,"You can obtain this type of material through planting.
It can be used to craft equipment or items.
-------
A vibrant and hallucinogenic plant that enhances perception and grants temporary magical abilities.",0,item-icon-522,522,Psychedelic Vegetable,0,1,112,1,0,1,9,1,4,9,1
"800,1","1,3,4",1,"You can obtain this type of material through planting.
It can be used to craft equipment or items.
-------
A potent blossom that grants temporary boosts to magical abilities.",0,item-icon-523,523,Flower of Power,0,1,113,1,0,1,9,1,4,9,1
"800,1","1,3,4",1,"You can obtain this type of material through breeding.
It can be used to craft equipment or items.
-------
Explosive powder that creates sharp spikes, inflicting piercing damage to enemies.",0,item-icon-524,524,Spike Powder,0,1,140,1,0,1,9,1,4,9,1
