classifyLevel-int,desc-string,displayType-int,icon-string,id-int,level-int,matItemId-int[][],name-string,productId-int[][],productTypes-int[],proficiency-int,recipesSort-int,sourceText-int,timeCost-int,timesLimit-int,type-int,unlockCondition-int,unlockType-int,useDitamin-int,useToken-int
9,,2,recipe-icon-869,869,9,"582,1;945,370", Sapatos de Reciclagem de Combate de Bronze Lv9,"582,2,1,4426;582,3,1,2950;582,4,1,1967;582,5,1,655",1.0,0,50100869,1,10,-,2,0,4,0,7000
9,,2,recipe-icon-870,870,9,"583,1;946,370", Receita de Reciclagem de Foice Lv9,"583,2,1,4426;583,3,1,2950;583,4,1,1967;583,5,1,655",1.0,0,50100870,1,10,-,3,0,4,0,7000
9,,2,recipe-icon-871,871,9,"584,1;946,370", Receita de Reciclagem de Machado Lv9,"584,2,1,4426;584,3,1,2950;584,4,1,1967;584,5,1,655",1.0,0,50100871,1,10,-,3,0,4,0,7000
9,,2,recipe-icon-872,872,9,"585,1;946,370", Receita de Reciclagem de Picareta Lv9,"585,2,1,4426;585,3,1,2950;585,4,1,1967;585,5,1,655",1.0,0,50100872,1,10,-,3,0,4,0,7000
9,,2,recipe-icon-873,873,9,"586,1;946,370", Receita de Reciclagem de Chapéu de Coleta de Bronze Lv9,"586,2,1,4426;586,3,1,2950;586,4,1,1967;586,5,1,655",1.0,0,50100873,1,10,-,3,0,4,0,7000
9,,2,recipe-icon-874,874,9,"587,1;946,370", Receita de Reciclagem de Casaco de Coleta de Bronze Lv9,"587,2,1,4426;587,3,1,2950;587,4,1,1967;587,5,1,655",1.0,0,50100874,1,10,-,3,0,4,0,7000
9,,2,recipe-icon-875,875,9,"588,1;946,370", Receita de Reciclagem de Calças de Coleta de Bronze Lv9,"588,2,1,4426;588,3,1,2950;588,4,1,1967;588,5,1,655",1.0,0,50100875,1,10,-,3,0,4,0,7000
9,,2,recipe-icon-876,876,9,"589,1;946,370", Luvas de Reciclagem de Coleta de Bronze Lv9,"589,2,1,4426;589,3,1,2950;589,4,1,1967;589,5,1,655",1.0,0,50100876,1,10,-,3,0,4,0,7000
9,,2,recipe-icon-877,877,9,"590,1;946,370", Sapatos de Reciclagem de Coleta de Bronze Lv9,"590,2,1,4426;590,3,1,2950;590,4,1,1967;590,5,1,655",1.0,0,50100877,1,10,-,3,0,4,0,7000
9,,2,recipe-icon-878,878,9,"591,1;947,370", Receita de Reciclagem de Chaleira Lv9,"591,2,1,4426;591,3,1,2950;591,4,1,1967;591,5,1,655",1.0,0,50100878,1,10,-,1,0,4,0,7000
9,,2,recipe-icon-879,879,9,"592,1;947,370", Receita de Reciclagem de Enxada Lv9,"592,2,1,4426;592,3,1,2950;592,4,1,1967;592,5,1,655",1.0,0,50100879,1,10,-,1,0,4,0,7000
9,,2,recipe-icon-880,880,9,"593,1;947,370", Receita de Reciclagem de Escova Lv9,"593,2,1,4426;593,3,1,2950;593,4,1,1967;593,5,1,655",1.0,0,50100880,1,10,-,1,0,4,0,7000
9,,2,recipe-icon-881,881,9,"594,1;947,370", Receita de Reciclagem de Chapéu de Agricultura de Bronze Lv9,"594,2,1,4426;594,3,1,2950;594,4,1,1967;594,5,1,655",1.0,0,50100881,1,10,-,1,0,4,0,7000
9,,2,recipe-icon-882,882,9,"595,1;947,370", Receita de Reciclagem de Casaco de Agricultura de Bronze Lv9,"595,2,1,4426;595,3,1,2950;595,4,1,1967;595,5,1,655",1.0,0,50100882,1,10,-,1,0,4,0,7000
9,,2,recipe-icon-883,883,9,"596,1;947,370",Lv9 Calças de Agricultura de Bronze Receita de Reciclagem,"596,2,1,4426;596,3,1,2950;596,4,1,1967;596,5,1,655",1.0,0,50100883,1,10,-,1,0,4,0,7000
9,Lv9 Luvas de Agricultura de Bronze Receita de Reciclagem. O nível de aprimoramento não será mantido.,2,recipe-icon-884,884,9,"597,1;947,370", Lv9 Luvas de Agricultura de Bronze Receita de Reciclagem,"597,2,1,4426;597,3,1,2950;597,4,1,1967;597,5,1,655",1.0,0,50100884,1,10,-,1,0,4,0,7000
9, Lv9 Sapatos de Agricultura de Bronze Receita de Reciclagem. O nível de aprimoramento não será mantido.,2,recipe-icon-885,885,9,"598,1;947,370", Lv9 Sapatos de Agricultura de Bronze Receita de Reciclagem,"598,2,1,4426;598,3,1,2950;598,4,1,1967;598,5,1,655",1.0,0,50100885,1,10,-,1,0,4,0,7000
7, Vazio,2,recipe-icon-886,886,7,"497,1", Lv7 Sapatos de Coleta de Lava Receita de Reciclagem,"614,1,1,5000;617,1,1,5000",3.0,0,50300886,1,10,-,1,0,4,0,0
7, Lv7 Receita de Slime de Energia de Lava,2,recipe-icon-887,887,7,"498,1", Lv7 Receita de Slime de Energia de Coleta de Lava,"615,1,1,5000;618,1,1,5000",3.0,0,50300887,1,10,-,1,0,4,0,0
7, Lv7 Receita de Semente,2,recipe-icon-888,888,7,"499,1", Receita de Semente de Lv7,"616,1,1,5000;619,1,1,5000",3.0,0,50300888,1,10,-,1,0,4,0,0
8, Lv8 Receita de Semente,2,recipe-icon-889,889,8,"509,1", Receita de Semente Lv8,"617,1,1,5000;620,1,1,5000",3.0,0,50200889,1,10,-,1,0,4,0,0
8, Lv8 Receita de Semente,2,recipe-icon-890,890,8,"510,1", Receita de Semente Lv8,"618,1,1,5000;621,1,1,5000",3.0,0,50200890,1,10,-,1,0,4,0,0
8, Lv8 Receita de Semente,2,recipe-icon-891,891,8,"511,1", Receita de Semente Lv8,"619,1,1,5000;622,1,1,5000",3.0,0,50200891,1,10,-,1,0,4,0,0
9, Lv9 Receita de Semente,2,recipe-icon-892,892,9,"523,1", Receita de Semente Lv9,"620,1,1,10000",3.0,0,40100892,1,10,-,1,0,4,0,0
9, Lv9 Receita de Semente,2,recipe-icon-893,893,9,"522,1", Receita de Semente Lv9,"621,1,1,10000",3.0,0,40100893,1,10,-,1,0,4,0,0
9, Lv9 Receita de Semente,2,recipe-icon-894,894,9,"521,1", Receita de Semente Lv9,"622,1,1,10000",3.0,0,40100894,1,10,-,1,0,4,0,0
7, Lv7 Receita de Semente,2,recipe-icon-895,895,7,"494,2;495,2;496,2", Receita de Semente Lv7,"623,1,1,1666;641,1,1,1666;642,1,1,1666;643,1,1,1666;644,1,1,1666;645,1,1,1666",3.0,0,50300895,1,10,-,3,0,4,0,0
8, Lv8 Receita de Poção,2,recipe-icon-896,896,8,"506,2;507,2;508,2", Receita de Poção Lv8,"646,1,1,1666;647,1,1,1666;648,1,1,1666;649,1,1,1666;650,1,1,1666;651,1,1,1666",3.0,0,50200896,1,10,-,3,0,4,0,0
9, Lv9 Receita de Poção,2,recipe-icon-897,897,9,"518,2;519,2;520,2", Receita de Poção Lv9,"652,1,1,1666;653,1,1,1666;654,1,1,1666;655,1,1,1666;656,1,1,1666;657,1,1,1666",3.0,0,50100897,1,10,-,3,0,4,0,0
1, Receita de Poder da Natureza Lv 1,2,recipe-icon-902,902,1,"665,1;666,1;667,1", Receita de Poder da Natureza Lv1,"693,1,3,10000",4.0,0,20900902,1,10,-,3,1,1,0,0
2, Receita de Poder da Natureza Lv 2,2,recipe-icon-903,903,2,"669,1;670,1;668,1", Receita de Poder da Natureza Lv2,"694,1,3,10000",4.0,0,20800903,1,10,-,3,1,1,0,0
3, Receita de Poder da Natureza Lv 3,2,recipe-icon-904,904,3,"671,1;673,1;672,1", Receita de Poder da Natureza Lv3,"695,1,3,10000",4.0,0,20700904,1,10,-,3,1,1,0,0
4, Receita de Poder da Natureza Lv 4,2,recipe-icon-905,905,4,"674,1;676,1;675,1", Receita de Poder da Natureza Lv4,"696,1,3,10000",4.0,0,20600905,1,10,-,3,1,1,0,0
5, Receita de Poder da Natureza Lv 5,2,recipe-icon-906,906,5,"679,1;678,1;677,1", Receita de Poder da Natureza Lv5,"697,1,3,10000",4.0,0,20500906,1,10,-,3,1,1,0,0
6, Receita de Poder da Natureza Lv 6,2,recipe-icon-907,907,6,"682,1;681,1;680,1", Receita de Poder da Natureza Lv6,"698,1,3,10000",4.0,0,20400907,1,10,-,3,1,1,0,0
7, Receita de Poder da Natureza Lv 7,2,recipe-icon-908,908,7,"683,1;685,1;684,1", Receita de Poder da Natureza Lv7,"699,1,3,10000",4.0,0,20300908,1,10,-,3,1,1,0,0
8, Receita de Poder da Natureza Lv 8,2,recipe-icon-909,909,8,"687,1;688,1;686,1", Receita de Poder da Natureza Lv8,"700,1,3,10000",4.0,0,20200909,1,10,-,3,1,1,0,0
9, Receita de Poder da Natureza Lv 9,2,recipe-icon-910,910,9,"689,1;691,1;690,1",Lv 9 Receita do Poder da Natureza,"701,1,3,10000",4.0,0,20100910,1,10,-,3,1,1,0,0
1," Gere aleatoriamente um Ingresso de Masmorra PVE:Ingresso para Pico das Flores - 95,5%Ingresso para Reino Flutuante - 3,5%Ingresso para Domínio Antigo - 1%",2,recipe-icon-912,912,1,"738,40", Lv 1 Receita do Bilhete PVE,"468,1,1,9550;467,1,1,350;658,1,1,100",4.0,0,50900912,1,10,-,2,1,1,0,300
4, Gere aleatoriamente um Ingresso de Masmorra PVE:Ingresso para Pico das Flores - 11%Ingresso para Reino Flutuante - 88%Ingresso para Domínio Antigo - 1%,2,recipe-icon-913,913,4,"741,6", Lv 4 Receita do Bilhete PVE,"468,1,1,1100;467,1,1,8800;658,1,1,100",4.0,0,50600913,1,10,-,2,1,1,0,900
7, Gere aleatoriamente um Ingresso de Masmorra PVE:Ingresso para Pico das Flores - 1%Ingresso para Reino Flutuante - 11%Ingresso para Domínio Antigo - 88%,2,recipe-icon-915,915,7,"744,2", Lv 7 Receita do Bilhete PVE,"468,1,1,100;467,1,1,1100;658,1,1,8800",4.0,0,50300915,1,10,-,2,1,1,0,3000
1," Gere aleatoriamente um Ingresso de Masmorra PVEP:Ingresso para Arena Júnior - 95,5%Ingresso para Arena Intermediária - 3,5%Ingresso para Arena Avançada - 1%",2,recipe-icon-916,916,1,"738,40", Lv 1 Receita do Bilhete PVEP,"659,1,1,9550;660,1,1,350;661,1,1,100",4.0,0,50900916,1,10,-,2,1,1,0,1200
4, Gere aleatoriamente um Ingresso de Masmorra PVEP:Ingresso para Arena Júnior - 11%Ingresso para Arena Intermediária - 88%Ingresso para Arena Avançada - 1%,2,recipe-icon-918,918,4,"741,6", Lv 4 Receita do Bilhete PVEP,"659,1,1,1100;660,1,1,8800;661,1,1,100",4.0,0,50600918,1,10,-,2,1,1,0,3600
7, Gere aleatoriamente um Ingresso de Masmorra PVE:Ingresso para Pico das Flores - 1%Ingresso para Reino Flutuante - 11%Ingresso para Domínio Antigo - 88%,2,recipe-icon-919,919,7,"744,2", Lv 7 Receita do Bilhete PVEP,"659,1,1,100;660,1,1,1100;661,1,1,8800",4.0,0,50300919,1,10,-,2,1,1,0,9200
3, Receita de Ração Lv 3,2,recipe-icon-920,920,3,"484,1", Lv 3 Receita de Ração,"702,1,1,10000",3.0,0,40700920,1,10,-,1,0,4,0,0
4, Receita de Ração Lv 4,2,recipe-icon-921,921,4,"485,1", Lv 4 Receita de Ração,"703,1,1,10000",3.0,0,40600921,1,10,-,1,0,4,0,0
5, Receita de Ração Lv 5,2,recipe-icon-922,922,5,"486,1", Lv 5 Receita de Ração,"704,1,1,10000",3.0,0,40500922,1,10,-,1,0,4,0,0
6, Receita de Ração Lv 6,2,recipe-icon-923,923,6,"487,1", Lv 6 Receita de Ração,"705,1,1,10000",3.0,0,40400923,1,10,-,1,0,4,0,0
7, Receita de Ração Lv 7,2,recipe-icon-924,924,7,"488,1", Lv 7 Receita de Ração,"706,1,1,10000",3.0,0,40300924,1,10,-,1,0,4,0,0
8, Receita de Ração Lv 8,2,recipe-icon-925,925,8,"489,1", Lv 8 Receita de Ração,"707,1,1,10000",3.0,0,40200925,1,10,-,1,0,4,0,0
9, Receita de Ração Lv 9,2,recipe-icon-926,926,9,"490,1", Lv 9 Receita de Ração,"708,1,1,10000",3.0,0,40100926,1,10,-,1,0,4,0,0
1, Você pode receber as seguintes recompensas:1000 LUAG 5%600 LUAG 15%400 LUAG 30%300 LUAG 50%,2,recipe-icon-927,927,1,"718,8", PVE LUAG(100) Troca,"478,1,10,500;478,1,6,1500;478,1,4,3000;478,1,3,5000",4.0,0,50900927,1,6,0,0,1,1,0,2800
1, Você pode receber as seguintes recompensas:1000 LUAG 5%600 LUAG 15%400 LUAG 30%300 LUAG 50%,2,recipe-icon-928,928,1,"727,8", PVEP LUAG(100) Troca,"478,1,10,500;478,1,6,1500;478,1,4,3000;478,1,3,5000",4.0,0,50900928,1,6,0,0,1,1,0,2800
1, Você pode receber as seguintes recompensas:1000 LUAG 5%600 LUAG 15%400 LUAG 30%300 LUAG 50%,2,recipe-icon-929,929,1,"728,8", PVE LUAG(100) Troca,"478,1,10,500;478,1,6,1500;478,1,4,3000;478,1,3,5000",4.0,0,50900929,1,6,0,0,1,1,0,2800
1, Você pode receber as seguintes recompensas:1000 LUAG 5%600 LUAG 15%400 LUAG 30%300 LUAG 50%,2,recipe-icon-930,930,1,"729,8", PVE LUAG(100) Troca,"478,1,10,500;478,1,6,1500;478,1,4,3000;478,1,3,5000",4.0,0,50900930,1,6,0,0,1,1,0,2800
1, Vazio,2,recipe-icon-931,931,1,"756,100", Lv 1-Combinar Fragmento de Jaqueta de Coleta,"119,1,1,10000",1.0,0,10900931,1,10,-,3,0,4,0,0
1, Vazio,2,recipe-icon-932,932,1,"756,100", Lv 1-Combinar Fragmento de Machado de Ferro,"92,1,1,10000",1.0,0,10900932,1,10,-,3,0,4,0,0
1, Vazio,2,recipe-icon-933,933,1,"747,100", Lv 1-Combinar Fragmento de Chaleira de Ferro,"84,1,1,10000",1.0,0,10900933,1,10,-,1,0,4,0,0
1,Vazio,2,recipe-icon-934,934,1,"756,100", Lv 1-Combinar Fragmento de Sapatos de Coleta,"113,1,1,10000",1.0,0,10900934,1,10,-,3,0,4,0,0
1, Vazio,2,recipe-icon-935,935,1,"747,100", Lv 1-Combinar Fragmento de Enxada de Ferro,"80,1,1,10000",1.0,0,10900935,1,10,-,1,0,4,0,0
1, Vazio,2,recipe-icon-936,936,1,"747,100", Lv 1-Combinar Fragmento de Calças de Agricultura,"104,1,1,10000",1.0,0,10900936,1,10,-,1,0,4,0,0
1, Vazio,2,recipe-icon-937,937,1,"738,100", Lv 1-Combinar Fragmento de Anel de Cabeça de Chip,"43,1,1,10000",1.0,0,10900937,1,10,-,2,0,4,0,0
1, Vazio,2,recipe-icon-938,938,1,"738,100", Lv 1-Combinar Fragmento de Pulseira de Cristal Rachada,"52,1,1,10000",1.0,0,10900938,1,10,-,2,0,4,0,0
1, Vazio,2,recipe-icon-939,939,1,"738,100", Lv 1-Combinar Fragmento de Arco de Pedra,"287,1,1,10000",1.0,0,10900939,1,10,-,2,0,4,0,0
1, Vazio,2,recipe-icon-940,940,1,"756,100", Lv 1-Combinar Fragmento de Picareta de Ferro,"88,1,1,10000",1.0,0,10900940,1,10,-,3,0,4,0,0
1, Vazio,2,recipe-icon-941,941,1,"738,100", Lv 1-Combinar Fragmento de Armadura de Cristal Rachada,"46,1,1,10000",1.0,0,10900941,1,10,-,2,0,4,0,0
1, Vazio,2,recipe-icon-942,942,1,"738,100", Lv 1-Combinar Fragmento de Saia de Grama de Cristal Rachada,"49,1,1,10000",1.0,0,10900942,1,10,-,2,0,4,0,0
1, Vazio,2,recipe-icon-943,943,1,"747,100", Lv 1-Combinar Fragmento de Luvas de Agricultura,"107,1,1,10000",1.0,0,10900943,1,10,-,1,0,4,0,0
1, Vazio,2,recipe-icon-944,944,1,"738,100", Lv 1-Combinar Fragmento de Sapatos de Grama de Cristal Rachados,"55,1,1,10000",1.0,0,10900944,1,10,-,2,0,4,0,0
1, Vazio,2,recipe-icon-945,945,1,"747,100", Lv 1-Combinar Fragmento de Jaqueta de Agricultura,"101,1,1,10000",1.0,0,10900945,1,10,-,1,0,4,0,0
1, Vazio,2,recipe-icon-946,946,1,"756,100", Lv 1-Combinar Fragmento de Calças de Coleta,"122,1,1,10000",1.0,0,10900946,1,10,-,3,0,4,0,0
1, Vazio,2,recipe-icon-947,947,1,"756,100", Lv 1-Combinar Fragmento de Luvas de Coleta,"125,1,1,10000",1.0,0,10900947,1,10,-,3,0,4,0,0
1, Vazio,2,recipe-icon-948,948,1,"756,100", Lv 1-Combinar Fragmento de Chapéu de Coleta,"116,1,1,10000",1.0,0,10900948,1,10,-,3,0,4,0,0
1, Vazio,2,recipe-icon-949,949,1,"747,100", Lv 1-Combinar Fragmento de Sapatos de Agricultura,"110,1,1,10000",1.0,0,10900949,1,10,-,1,0,4,0,0
1, Vazio,2,recipe-icon-950,950,1,"756,100", Lv 1-Combinar Fragmento de Foice de Cobre,"226,1,1,10000",1.0,0,10900950,1,10,-,3,0,4,0,0
1, Vazio,2,recipe-icon-951,951,1,"738,100", Lv 1-Combinar Fragmento de Martelo de Cobre,"441,1,1,10000",1.0,0,10900951,1,10,-,2,0,4,0,0
1, Vazio,2,recipe-icon-952,952,1,"747,100", Lv 1-Combinar Fragmento de Chapéu de Trevo da Sorte,"98,1,1,10000",1.0,0,10900952,1,10,-,1,0,4,0,0
1, Vazio,2,recipe-icon-953,953,1,"747,100", Lv 1-Combinar Fragmento de Escova de Cobre,"453,1,1,10000",1.0,0,10900953,1,10,-,1,0,4,0,0
1, Vazio,2,recipe-icon-954,954,1,"738,100", Lv 1-Combinar Fragmento de Arco de Pedra,"40,1,1,10000",1.0,0,10900954,1,10,-,2,0,4,0,0
2, Vazio,2,recipe-icon-955,955,2,"748,100", Lv 2-Combinar Fragmento de Luvas de Agricultura,"108,1,1,6000;108,2,1,4000",1.0,0,50800955,1,10,-,1,0,4,0,0
2, Vazio,2,recipe-icon-956,956,2,"757,100", Lv 2-Combinar Fragmento de Picareta Amaldiçoada,"89,1,1,6000;89,2,1,4000",1.0,0,50800956,1,10,-,3,0,4,0,0
2, Vazio,2,recipe-icon-957,957,2,"748,100", Lv 2-Combinar Fragmento de Jaqueta de Agricultura,"102,1,1,6000;102,2,1,4000",1.0,0,50800957,1,10,-,1,0,4,0,0
2, Vazio,2,recipe-icon-958,958,2,"748,100", Lv 2-Combinar Fragmento de Chaleira Amaldiçoada,"85,1,1,6000;85,2,1,4000",1.0,0,50800958,1,10,-,1,0,4,0,0
2, Vazio,2,recipe-icon-959,959,2,"739,100", Lv 2-Combinar Fragmento de Botas de Pele de Cristal,"56,1,1,6000;56,2,1,4000",1.0,0,50800959,1,10,-,2,0,4,0,0
2, Vazio,2,recipe-icon-960,960,2,"757,100",Lv 2-Combinar Fragmento de Jaqueta de Coleta,"120,1,1,6000;120,2,1,4000",1.0,0,50800960,1,10,-,3,0,4,0,0
2, Vazio,2,recipe-icon-961,961,2,"748,100", Lv 2-Combinar Fragmento de Enxada Amaldiçoada,"81,1,1,6000;81,2,1,4000",1.0,0,50800961,1,10,-,1,0,4,0,0
2, Vazio,2,recipe-icon-962,962,2,"739,100", Lv 2-Combinar Fragmento de Chapéu Macio de Pele de Cristal,"44,1,1,6000;44,2,1,4000",1.0,0,50800962,1,10,-,2,0,4,0,0
2, Vazio,2,recipe-icon-963,963,2,"757,100", Lv 2-Combinar Fragmento de Machado Amaldiçoado,"93,1,1,6000;93,2,1,4000",1.0,0,50800963,1,10,-,3,0,4,0,0
2, Vazio,2,recipe-icon-964,964,2,"739,100", Lv 2-Combinar Fragmento de Luva de Pele de Cristal,"53,1,1,6000;53,2,1,4000",1.0,0,50800964,1,10,-,2,0,4,0,0
2, Vazio,2,recipe-icon-965,965,2,"739,100", Lv 2-Combinar Fragmento de Calça de Pele de Cristal,"50,1,1,6000;50,2,1,4000",1.0,0,50800965,1,10,-,2,0,4,0,0
2, Vazio,2,recipe-icon-966,966,2,"739,100", Lv 2-Combinar Fragmento de Armadura de Pele de Cristal,"47,1,1,6000;47,2,1,4000",1.0,0,50800966,1,10,-,2,0,4,0,0
2, Vazio,2,recipe-icon-967,967,2,"748,100", Lv 2-Combinar Fragmento de Sapatos de Agricultura,"111,1,1,6000;111,2,1,4000",1.0,0,50800967,1,10,-,1,0,4,0,0
2, Vazio,2,recipe-icon-968,968,2,"748,100", Lv 2-Combinar Fragmento de Calças de Agricultura,"105,1,1,6000;105,2,1,4000",1.0,0,50800968,1,10,-,1,0,4,0,0
2, Vazio,2,recipe-icon-969,969,2,"757,100", Lv 2-Combinar Fragmento de Luvas de Coleta,"126,1,1,6000;126,2,1,4000",1.0,0,50800969,1,10,-,3,0,4,0,0
2, Vazio,2,recipe-icon-970,970,2,"748,100", Lv 2-Combinar Fragmento de Escova de Ferro,"454,1,1,6000;454,2,1,4000",1.0,0,50800970,1,10,-,1,0,4,0,0
2, Vazio,2,recipe-icon-971,971,2,"757,100", Lv 2-Combinar Fragmento de Calças de Coleta,"123,1,1,6000;123,2,1,4000",1.0,0,50800971,1,10,-,3,0,4,0,0
2, Vazio,2,recipe-icon-972,972,2,"757,100", Lv 2-Combinar Fragmento de Sapatos de Coleta,"114,1,1,6000;114,2,1,4000",1.0,0,50800972,1,10,-,3,0,4,0,0
2, Vazio,2,recipe-icon-973,973,2,"757,100", Lv 2-Combinar Fragmento de Chapéu de Coleta,"117,1,1,6000;117,2,1,4000",1.0,0,50800973,1,10,-,3,0,4,0,0
2, Vazio,2,recipe-icon-974,974,2,"739,100", Lv 2-Combinar Fragmento de Espada de Ferro,"41,1,1,6000;41,2,1,4000",1.0,0,50800974,1,10,-,2,0,4,0,0
2, Vazio,2,recipe-icon-975,975,2,"757,100", Lv 2-Combinar Fragmento de Foice de Ferro,"227,1,1,6000;227,2,1,4000",1.0,0,50800975,1,10,-,3,0,4,0,0
2, Vazio,2,recipe-icon-976,976,2,"748,100", Lv 2-Combinar Fragmento de Chapéu de Algodão da Sorte,"99,1,1,6000;99,2,1,4000",1.0,0,50800976,1,10,-,1,0,4,0,0
2, Vazio,2,recipe-icon-977,977,2,"739,100", Lv 2-Combinar Fragmento de Martelo de Ferro,"442,1,1,6000;442,2,1,4000",1.0,0,50800977,1,10,-,2,0,4,0,0
3, Vazio,2,recipe-icon-978,978,3,"758,100", Lv 3-Combinar Fragmento de Foice de Cristal,"228,1,1,6000;228,2,1,4000",1.0,0,50700978,1,10,-,3,0,4,0,0
3, Vazio,2,recipe-icon-979,979,3,"758,100", Lv 3-Combinar Fragmento de Sapatos de Coleta,"115,1,1,6000;115,2,1,4000",1.0,0,50700979,1,10,-,3,0,4,0,0
3, Vazio,2,recipe-icon-980,980,3,"758,100", Lv 3-Combinar Fragmento de Chapéu de Coleta,"118,1,1,6000;118,2,1,4000",1.0,0,50700980,1,10,-,3,0,4,0,0
3, Vazio,2,recipe-icon-981,981,3,"758,100", Lv 3-Combinar Fragmento de Jaqueta de Coleta,"121,1,1,6000;121,2,1,4000",1.0,0,50700981,1,10,-,3,0,4,0,0
3,,2,recipe-icon-982,982,3,"758,100", Lv 3-Combinar Fragmento de Luvas de Coleta,"127,1,1,6000;127,2,1,4000",1.0,0,50700982,1,10,-,3,0,4,0,0
3,,2,recipe-icon-983,983,3,"749,100", Lv 3-Combinar Fragmento de Sapatos de Agricultura,"112,1,1,6000;112,2,1,4000",1.0,0,50700983,1,10,-,1,0,4,0,0
3,Vazio,2,recipe-icon-984,984,3,"740,100", Lv 3-Combinar Fragmento de Espada de Cristal,"42,1,1,6000;42,2,1,4000",1.0,0,50700984,1,10,-,2,0,4,0,0
3, Vazio,2,recipe-icon-985,985,3,"749,100", Lv 3-Combinar Fragmento de Escova de Cristal,"455,1,1,6000;455,2,1,4000",1.0,0,50700985,1,10,-,1,0,4,0,0
3, Vazio,2,recipe-icon-986,986,3,"758,100", Lv 3-Combinar Fragmento de Machado Abençoado,"94,1,1,6000;94,2,1,4000",1.0,0,50700986,1,10,-,3,0,4,0,0
3, Vazio,2,recipe-icon-987,987,3,"740,100", Lv 3-Combinar Fragmento de Martelo de Cristal,"443,1,1,6000;443,2,1,4000",1.0,0,50700987,1,10,-,2,0,4,0,0
3, Vazio,2,recipe-icon-988,988,3,"740,100", Lv 3-Combinar Fragmento de Armadura de Perna de Cristal,"51,1,1,6000;51,2,1,4000",1.0,0,50700988,1,10,-,2,0,4,0,0
3, Vazio,2,recipe-icon-989,989,3,"740,100", Lv 3-Combinar Fragmento de Arco de Cristal,"289,1,1,6000;289,2,1,4000",1.0,0,50700989,1,10,-,2,0,4,0,0
3, Vazio,2,recipe-icon-990,990,3,"740,100", Lv 3-Combinar Fragmento de Manopla de Pedra de Cristal,"54,1,1,6000;54,2,1,4000",1.0,0,50700990,1,10,-,2,0,4,0,0
3, Vazio,2,recipe-icon-991,991,3,"740,100", Lv 3-Combinar Fragmento de Capacete de Pedra de Cristal,"45,1,1,6000;45,2,1,4000",1.0,0,50700991,1,10,-,2,0,4,0,0
3, Vazio,2,recipe-icon-992,992,3,"740,100", Lv 3-Combinar Fragmento de Armadura de Pedra de Cristal,"48,1,1,6000;48,2,1,4000",1.0,0,50700992,1,10,-,2,0,4,0,0
3, Vazio,2,recipe-icon-993,993,3,"740,100", Lv 3-Combinar Fragmento de Sapatos de Pedra de Cristal,"57,1,1,6000;57,2,1,4000",1.0,0,50700993,1,10,-,2,0,4,0,0
3, Vazio,2,recipe-icon-994,994,3,"749,100", Lv 3-Combinar Fragmento de Calças de Agricultura,"106,1,1,6000;106,2,1,4000",1.0,0,50700994,1,10,-,1,0,4,0,0
3, Vazio,2,recipe-icon-995,995,3,"749,100", Lv 3-Combinar Fragmento de Luvas de Agricultura,"109,1,1,6000;109,2,1,4000",1.0,0,50700995,1,10,-,1,0,4,0,0
3, Vazio,2,recipe-icon-996,996,3,"749,100", Lv 3-Combinar Fragmento de Jaqueta de Agricultura,"103,1,1,6000;103,2,1,4000",1.0,0,50700996,1,10,-,1,0,4,0,0
3, Vazio,2,recipe-icon-997,997,3,"758,100", Lv 3-Combinar Fragmento de Calças de Coleta,"124,1,1,6000;124,2,1,4000",1.0,0,50700997,1,10,-,3,0,4,0,0
3, Vazio,2,recipe-icon-998,998,3,"758,100", Lv 3-Combinar Fragmento de Picareta Abençoada,"90,1,1,6000;90,2,1,4000",1.0,0,50700998,1,10,-,3,0,4,0,0
3, Vazio,2,recipe-icon-999,999,3,"749,100", Lv 3-Combinar Fragmento de Enxada Abençoada,"82,1,1,6000;82,2,1,4000",1.0,0,50700999,1,10,-,1,0,4,0,0
3, Vazio,2,recipe-icon-1000,1000,3,"749,100", Lv 3-Combinar Fragmento de Chaleira Abençoada,"86,1,1,6000;86,2,1,4000",1.0,0,50701000,1,10,-,1,0,4,0,0
4, Vazio,2,recipe-icon-1001,1001,4,"750,100", Lv 4-Combinar Fragmento de Enxada Dourada,"299,1,1,4736;299,2,1,3157;299,3,1,2105",1.0,0,50601001,1,10,-,1,0,4,0,2000
4, Vazio,2,recipe-icon-1002,1002,4,"741,100", Lv 4-Combinar Fragmento de Casaco de Lutador Dourado,"336,1,1,4736;336,2,1,3157;336,3,1,2105",1.0,0,50601002,1,10,-,2,0,4,0,2000
4, Vazio,2,recipe-icon-1003,1003,4,"750,100", Lv 4-Combinar Fragmento de Calças de Agricultor Douradas,"353,1,1,4736;353,2,1,3157;353,3,1,2105",1.0,0,50601003,1,10,-,1,0,4,0,2000
4, Vazio,2,recipe-icon-1004,1004,4,"750,100", Lv 4-Combinar Fragmento de Sapatos de Agricultor Dourados,"354,1,1,4736;354,2,1,3157;354,3,1,2105",1.0,0,50601004,1,10,-,1,0,4,0,2000
4, Vazio,2,recipe-icon-1005,1005,4,"741,100", Lv 4-Combinar Fragmento de Luva de Lutador Dourada,"337,1,1,4736;337,2,1,3157;337,3,1,2105",1.0,0,50601005,1,10,-,2,0,4,0,2000
